,delay
0,6.25461220741272
1,0.6984250545501709
2,0.07453298568725586
3,0.07164359092712402
4,0.12927699089050293
5,0.06673502922058105
6,0.06884098052978516
7,0.07724595069885254
8,0.07166719436645508
9,0.08281564712524414
10,0.06891250610351562
11,0.03859210014343262
12,0.06361699104309082
13,0.06365036964416504
14,0.0579524040222168
15,0.07396578788757324
16,0.05485796928405762
17,0.06525230407714844
18,0.06845426559448242
19,0.08246350288391113
20,0.05672478675842285
21,0.0520777702331543
22,0.06237673759460449
23,0.059053659439086914
24,0.05272483825683594
25,0.051265716552734375
26,0.06702995300292969
27,0.07696819305419922
28,0.061876773834228516
29,0.05167436599731445
30,0.05809187889099121
31,0.04780411720275879
32,0.05656886100769043
33,0.05650734901428223
34,0.0488584041595459
35,0.058182477951049805
36,0.03746294975280762
37,0.060637474060058594
38,0.05471038818359375
39,0.06578660011291504
40,0.06114387512207031
41,0.06351947784423828
42,0.049378156661987305
43,0.038126468658447266
44,0.06626486778259277
45,0.05589437484741211
46,0.06577539443969727
47,0.05121350288391113
48,0.06868934631347656
49,0.06065988540649414
50,0.19860482215881348
51,0.06373429298400879
52,0.06061673164367676
53,0.0547642707824707
54,0.07589864730834961
55,0.05485892295837402
56,0.05003643035888672
57,0.06220126152038574
58,0.05504035949707031
59,0.044502973556518555
60,0.05540728569030762
61,0.05516648292541504
62,0.06094646453857422
63,0.05185961723327637
64,0.05252480506896973
65,0.046247005462646484
66,0.06416726112365723
67,0.055570363998413086
68,0.05714774131774902
69,0.05886220932006836
70,0.06863117218017578
71,0.06174826622009277
72,0.05124688148498535
73,0.06565070152282715
74,0.054747819900512695
75,0.040189504623413086
76,0.06689929962158203
77,0.0676419734954834
78,0.05048871040344238
79,0.06764674186706543
80,0.0713193416595459
81,0.05575275421142578
82,0.040242671966552734
83,0.05790519714355469
84,0.05505037307739258
85,0.044605255126953125
86,0.06534743309020996
87,0.0485379695892334
88,0.057381629943847656
89,0.037409305572509766
90,0.05224776268005371
91,0.042313575744628906
92,0.0500795841217041
93,0.04676342010498047
94,0.08478832244873047
95,0.06976461410522461
96,0.0734243392944336
97,0.09358978271484375
98,0.0802316665649414
99,0.2244112491607666
100,0.07288908958435059
101,0.07079458236694336
102,0.07099747657775879
103,0.07034468650817871
104,0.09041070938110352
105,0.05724740028381348
106,0.06234908103942871
107,0.05823993682861328
108,0.048943281173706055
109,0.0662984848022461
110,0.06049346923828125
111,0.05711627006530762
112,0.05420708656311035
113,0.040200233459472656
114,0.046796321868896484
115,0.053133249282836914
116,0.0426328182220459
117,0.05476045608520508
118,0.04773116111755371
119,0.05475282669067383
120,0.04167318344116211
121,0.051726341247558594
122,0.0638728141784668
123,0.06336021423339844
124,0.07242250442504883
125,0.04347705841064453
126,0.05480527877807617
127,0.06314492225646973
128,0.055780887603759766
129,0.04316997528076172
130,0.06865930557250977
131,0.05938315391540527
132,0.046407461166381836
133,0.04629015922546387
134,0.056067705154418945
135,0.04531693458557129
136,0.055373191833496094
137,0.05944204330444336
138,0.05864667892456055
139,0.05634355545043945
140,0.06771254539489746
141,0.06287884712219238
142,0.055441856384277344
143,0.04400825500488281
144,0.042526960372924805
145,0.052435874938964844
146,0.0640113353729248
147,0.07125473022460938
148,0.05991983413696289
149,0.056195974349975586
150,0.06480836868286133
151,0.05816006660461426
152,0.048391103744506836
153,0.14157891273498535
154,0.06840133666992188
155,0.058990478515625
156,0.0559995174407959
157,0.07908201217651367
158,0.06860661506652832
159,0.04601263999938965
160,0.07391571998596191
161,0.07951068878173828
162,0.1187896728515625
163,0.04940319061279297
164,0.05398368835449219
165,0.06187725067138672
166,0.19340276718139648
167,0.05993962287902832
168,0.0556485652923584
169,0.0662224292755127
170,0.06478142738342285
171,0.05058646202087402
172,0.0528411865234375
173,0.06535840034484863
174,0.05907416343688965
175,0.0604701042175293
176,0.05675053596496582
177,0.05597257614135742
178,0.05596280097961426
179,0.07265090942382812
180,0.0678870677947998
181,0.06714296340942383
182,0.06721663475036621
183,0.06184053421020508
184,0.06187319755554199
185,0.0541844367980957
186,0.08050370216369629
187,0.05153703689575195
188,0.05161929130554199
189,0.20836639404296875
190,0.05254197120666504
191,0.06558871269226074
192,0.052800893783569336
193,0.0722806453704834
194,0.07435464859008789
195,0.07363343238830566
196,0.06727194786071777
197,0.07215142250061035
198,0.06215953826904297
199,0.05402088165283203
200,0.08408927917480469
201,0.05598163604736328
202,0.06394076347351074
203,0.05316901206970215
204,0.0826561450958252
205,0.06595230102539062
206,0.057047367095947266
207,0.05597281455993652
208,0.07669687271118164
209,0.05851864814758301
210,0.07163667678833008
211,0.060715675354003906
212,0.08507919311523438
213,0.06661009788513184
214,0.060738563537597656
215,0.06981778144836426
216,0.09223747253417969
217,0.07800793647766113
218,0.14912939071655273
219,0.09030508995056152
220,0.07973074913024902
221,0.09554839134216309
222,0.06556272506713867
223,0.05155825614929199
224,0.07891488075256348
225,0.08108019828796387
226,0.05740952491760254
227,0.06661629676818848
228,0.07186746597290039
229,0.06489443778991699
230,0.07134413719177246
231,0.0816354751586914
232,0.07187509536743164
233,0.06321930885314941
234,0.08852434158325195
235,0.07935333251953125
236,0.08588647842407227
237,0.06571674346923828
238,0.07244014739990234
239,0.0645134449005127
240,0.0664219856262207
241,0.05060291290283203
242,0.07953691482543945
243,0.07782649993896484
244,0.07538175582885742
245,0.06873369216918945
246,0.058088064193725586
247,0.0917506217956543
248,0.0764150619506836
249,0.07690715789794922
250,0.2310194969177246
