,delay
0,9.27388048171997
1,0.3084719181060791
2,0.1476428508758545
3,0.14322471618652344
4,0.14357972145080566
5,0.1382884979248047
6,0.16545987129211426
7,0.14215397834777832
8,0.13127851486206055
9,0.14403390884399414
10,0.15381336212158203
11,0.12819623947143555
12,0.13070368766784668
13,0.13320207595825195
14,0.14915895462036133
15,0.12831592559814453
16,0.13525056838989258
17,0.12717080116271973
18,0.15914654731750488
19,0.141021728515625
20,0.12375426292419434
21,0.14072537422180176
22,0.13504648208618164
23,0.12134170532226562
24,0.13342785835266113
25,0.1320040225982666
26,0.13952231407165527
27,0.13517999649047852
28,0.13231325149536133
29,0.13269257545471191
30,0.13446760177612305
31,0.14316892623901367
32,0.143416166305542
33,0.14693903923034668
34,0.15151429176330566
35,0.13259077072143555
36,0.1350412368774414
37,0.1356058120727539
38,0.1386556625366211
39,0.1490776538848877
40,0.1234745979309082
41,0.16745662689208984
42,0.14126324653625488
43,0.1387615203857422
44,0.13048386573791504
45,0.13157415390014648
46,0.14344286918640137
47,0.13432526588439941
48,0.13333988189697266
49,0.32054758071899414
50,0.12763190269470215
51,0.1487560272216797
52,0.12439751625061035
53,0.1412665843963623
54,0.14838647842407227
55,0.13308930397033691
56,0.16817831993103027
57,0.17084050178527832
58,0.13849377632141113
59,0.14940309524536133
60,0.13347935676574707
61,0.12839746475219727
62,0.13672423362731934
63,0.13419651985168457
64,0.15135526657104492
65,0.14516043663024902
66,0.1213996410369873
67,0.13747620582580566
68,0.12472844123840332
69,0.1313004493713379
70,0.13563895225524902
71,0.13583683967590332
72,0.13168716430664062
73,0.11989450454711914
74,0.15679454803466797
75,0.15046453475952148
76,0.13521981239318848
77,0.1262810230255127
78,0.13458681106567383
79,0.14941692352294922
80,0.13813543319702148
81,0.14353036880493164
82,0.16640138626098633
83,0.1550593376159668
84,0.13431310653686523
85,0.1480731964111328
86,0.15009474754333496
87,0.14336776733398438
88,0.14157390594482422
89,0.12993359565734863
90,0.13948464393615723
91,0.2292156219482422
92,0.18441987037658691
93,0.1292252540588379
94,0.15363025665283203
95,0.1389143466949463
96,0.11894989013671875
97,0.13833236694335938
98,0.1282210350036621
99,0.1337428092956543
100,0.14562702178955078
