,delay
0,0.11821651458740234
1,0.6955885887145996
2,0.0372462272644043
3,0.03492593765258789
4,0.02998495101928711
5,0.02773118019104004
6,0.03606748580932617
7,0.03669381141662598
8,0.028712987899780273
9,0.035858869552612305
10,0.038362979888916016
11,0.028873682022094727
12,0.02272510528564453
13,0.02790546417236328
14,0.03639483451843262
15,0.02497243881225586
16,0.028736114501953125
17,0.030285120010375977
18,0.02600550651550293
19,0.027987003326416016
20,0.029860258102416992
21,0.028113126754760742
22,0.02818131446838379
23,0.02419567108154297
24,0.027872800827026367
25,0.0266416072845459
26,0.03115105628967285
27,0.030897855758666992
28,0.030348777770996094
29,0.02643299102783203
30,0.023383140563964844
31,0.0340731143951416
32,0.03675675392150879
33,0.030352354049682617
34,0.05030941963195801
35,0.030260324478149414
36,0.03436398506164551
37,0.025502920150756836
38,0.03745460510253906
39,0.04000997543334961
40,0.023235082626342773
41,0.03457021713256836
42,0.026410341262817383
43,0.03587055206298828
44,0.03157615661621094
45,0.026973962783813477
46,0.02799057960510254
47,0.02961564064025879
48,0.0337064266204834
49,0.10996365547180176
50,0.11097407341003418
51,0.05344247817993164
52,0.030394554138183594
53,0.03584694862365723
54,0.04554629325866699
55,0.03939342498779297
56,0.052385807037353516
57,0.06737256050109863
58,0.03845787048339844
59,0.033536434173583984
60,0.03119063377380371
61,0.025449037551879883
62,0.026323556900024414
63,0.03634905815124512
64,0.046277761459350586
65,0.03130197525024414
66,0.025664806365966797
67,0.030031442642211914
68,0.0247495174407959
69,0.02117133140563965
70,0.027636051177978516
71,0.030556678771972656
72,0.024261474609375
73,0.026799678802490234
74,0.03347039222717285
75,0.031097412109375
76,0.030879735946655273
77,0.04365801811218262
78,0.030305862426757812
79,0.027103662490844727
80,0.03189206123352051
81,0.04089689254760742
82,0.034803152084350586
83,0.07162642478942871
84,0.04071521759033203
85,0.03989434242248535
86,0.029688596725463867
87,0.04095816612243652
88,0.03500723838806152
89,0.04207873344421387
90,0.02978825569152832
91,0.03283834457397461
92,0.16520333290100098
93,0.03597569465637207
94,0.027770519256591797
95,0.04314112663269043
96,0.031636714935302734
97,0.02147531509399414
98,0.023519277572631836
99,0.024415016174316406
100,0.02633380889892578
101,0.02573537826538086
102,0.03120255470275879
103,0.02302408218383789
104,0.03615999221801758
105,0.03404664993286133
106,0.0263979434967041
107,0.03261280059814453
108,0.01995682716369629
109,0.03151559829711914
110,0.025861263275146484
111,0.02691054344177246
112,0.03157234191894531
113,0.026435136795043945
114,0.02521371841430664
115,0.03172636032104492
116,0.021649599075317383
117,0.02130579948425293
118,0.025884628295898438
119,0.025380373001098633
120,0.022309303283691406
121,0.02512335777282715
122,0.030509233474731445
123,0.02284550666809082
124,0.020657062530517578
125,0.020438432693481445
126,0.02799677848815918
127,0.029798030853271484
128,0.026667356491088867
129,0.022671222686767578
130,0.021666288375854492
131,0.020705699920654297
132,0.028252363204956055
133,0.02444314956665039
134,0.022022724151611328
135,0.02813577651977539
136,0.02579808235168457
137,0.024321556091308594
138,0.025817155838012695
139,0.019272327423095703
140,0.08906078338623047
141,0.025677919387817383
142,0.024604320526123047
143,0.025301456451416016
144,0.028243064880371094
145,0.02695918083190918
146,0.02522587776184082
147,0.023141860961914062
148,0.02149677276611328
149,0.02311539649963379
150,0.02977442741394043
151,0.02195119857788086
152,0.023512601852416992
153,0.020804166793823242
154,0.01921248435974121
155,0.01987433433532715
156,0.02148294448852539
157,0.02920055389404297
158,0.022475004196166992
159,0.019427061080932617
160,0.022891759872436523
