,delay
0,13.88908839225769
1,0.3859727382659912
2,0.2008044719696045
3,0.1620776653289795
4,0.16103243827819824
5,0.1452183723449707
6,0.15103530883789062
7,0.1383821964263916
8,0.1396927833557129
9,0.17845439910888672
10,0.1521463394165039
11,0.15364336967468262
12,0.15165281295776367
13,0.1467752456665039
14,0.1506943702697754
15,0.14871811866760254
16,0.15932083129882812
17,0.15000677108764648
18,0.14631891250610352
19,0.14927458763122559
20,0.14651226997375488
21,0.15264248847961426
22,0.1470952033996582
23,0.14670395851135254
24,0.16628360748291016
25,0.141265869140625
26,0.1479647159576416
27,0.14485383033752441
28,0.16227459907531738
29,0.24889326095581055
30,0.18626856803894043
31,0.13860511779785156
32,0.14228034019470215
33,0.16172146797180176
34,0.1497809886932373
35,0.14189553260803223
36,0.16385889053344727
37,0.14330673217773438
38,0.15878963470458984
39,0.1426386833190918
40,0.1431713104248047
41,0.14925074577331543
42,0.13690710067749023
43,0.14369606971740723
44,0.14545822143554688
45,0.14447784423828125
46,0.14656472206115723
47,0.14759182929992676
48,0.13147759437561035
49,0.15075325965881348
50,0.15009045600891113
51,0.129486083984375
52,0.12727928161621094
53,0.12403178215026855
54,0.16204094886779785
55,0.18073391914367676
56,0.13971400260925293
57,0.17052602767944336
58,0.12641000747680664
59,0.23371553421020508
60,0.1353907585144043
61,0.12345314025878906
62,0.13090753555297852
63,0.17430567741394043
64,0.17822623252868652
65,0.25876379013061523
66,0.2313065528869629
67,0.12246155738830566
68,0.11092257499694824
69,0.1349632740020752
70,0.12248015403747559
71,0.13956856727600098
72,0.34445929527282715
73,0.20123839378356934
74,0.11345243453979492
75,0.129866361618042
76,0.14395689964294434
77,0.11574912071228027
78,0.12942981719970703
79,0.15446972846984863
80,0.1382458209991455
81,0.16580843925476074
82,0.11993885040283203
83,0.14213323593139648
84,0.3575429916381836
85,0.43724942207336426
86,0.4188807010650635
87,0.19314217567443848
88,0.12824106216430664
89,0.14328813552856445
90,0.14503955841064453
91,0.1539316177368164
92,0.12576580047607422
93,0.3361666202545166
94,0.15507745742797852
95,0.13704943656921387
96,0.12987971305847168
97,0.13430213928222656
98,0.13359451293945312
99,0.1434335708618164
100,0.3707468509674072
101,0.13882017135620117
102,0.12749385833740234
103,0.1388695240020752
104,0.13589262962341309
105,0.14134764671325684
106,0.4230501651763916
107,0.22695255279541016
108,0.13133549690246582
109,0.1470787525177002
110,0.14417386054992676
111,0.140045166015625
112,0.126631498336792
113,0.11783194541931152
114,0.620267391204834
115,0.16540312767028809
116,0.18521690368652344
117,0.13390827178955078
118,0.1241006851196289
119,0.12725615501403809
120,0.4966714382171631
121,0.7981464862823486
122,0.12970805168151855
123,0.1327505111694336
124,0.13890767097473145
125,0.14107894897460938
126,0.11997413635253906
127,0.1462395191192627
128,0.10965895652770996
129,0.12666630744934082
130,0.13207173347473145
131,0.13173913955688477
132,0.11590862274169922
133,0.12729597091674805
134,0.142533540725708
135,0.1557755470275879
136,0.13602352142333984
137,0.1263728141784668
138,0.13547658920288086
139,0.1530909538269043
140,0.12151622772216797
141,0.1409902572631836
142,0.12309694290161133
143,0.13219261169433594
144,0.15220189094543457
145,0.13935351371765137
146,0.14346575736999512
147,0.13161611557006836
148,0.13485288619995117
149,0.6599860191345215
150,0.17477011680603027
151,0.12714910507202148
152,0.15101337432861328
153,0.11845111846923828
154,0.1303112506866455
155,0.12373995780944824
156,0.1305394172668457
157,0.12801861763000488
