,delay
0,0.12810301780700684
1,0.6211810111999512
2,0.13248205184936523
3,0.19539618492126465
4,0.17594528198242188
5,0.04672741889953613
6,0.04512834548950195
7,0.0480351448059082
8,0.05072760581970215
9,0.04378700256347656
10,0.047768592834472656
11,0.04279518127441406
12,0.04422187805175781
13,0.04024314880371094
14,0.0511164665222168
15,0.0366816520690918
16,0.05147266387939453
17,0.04126763343811035
18,0.04048633575439453
19,0.03900790214538574
20,0.033733367919921875
21,0.039482831954956055
22,0.039672136306762695
23,0.03722119331359863
24,0.05528616905212402
25,0.034975528717041016
26,0.03773307800292969
27,0.050853729248046875
28,0.03960108757019043
29,0.0447697639465332
30,0.056261539459228516
31,0.0460810661315918
32,0.04149270057678223
33,0.04244422912597656
34,0.04953360557556152
35,0.04809713363647461
36,0.0425267219543457
37,0.0410916805267334
38,0.04329967498779297
39,0.03806471824645996
40,0.04114651679992676
41,0.0329127311706543
42,0.03360104560852051
43,0.04153776168823242
44,0.043962717056274414
45,0.03644108772277832
46,0.03823447227478027
47,0.04301190376281738
48,0.0357356071472168
49,0.033102989196777344
50,0.03831791877746582
51,0.040763139724731445
52,0.04334282875061035
53,0.041990041732788086
54,0.03988003730773926
55,0.09777045249938965
56,0.07599759101867676
57,0.03442645072937012
58,0.033817291259765625
59,0.03224825859069824
60,0.03441619873046875
61,0.03109598159790039
62,0.03939342498779297
63,0.03246712684631348
64,0.03956198692321777
65,0.0351407527923584
66,0.04731106758117676
67,0.04423713684082031
68,0.03658938407897949
69,0.04732012748718262
70,0.03718304634094238
71,0.044942378997802734
72,0.04978823661804199
73,0.040366411209106445
74,0.03690671920776367
75,0.04233407974243164
76,0.034795284271240234
77,0.03993368148803711
78,0.04289865493774414
79,0.040523529052734375
80,0.04209256172180176
81,0.04030942916870117
82,0.04028463363647461
83,0.032433271408081055
84,0.0335695743560791
85,0.0370941162109375
86,0.03920793533325195
87,0.03951382637023926
88,0.04819941520690918
89,0.03382515907287598
90,0.05670428276062012
91,0.036521196365356445
92,0.03625988960266113
93,0.050406455993652344
94,0.04148983955383301
95,0.03848385810852051
96,0.042690277099609375
97,0.03181934356689453
98,0.0440521240234375
99,0.036478519439697266
100,0.07505178451538086
101,0.0379636287689209
102,0.03955864906311035
103,0.23626184463500977
104,0.043718576431274414
105,0.03900623321533203
106,0.039665937423706055
107,0.034149885177612305
108,0.033806800842285156
109,0.4061925411224365
110,0.037616729736328125
111,0.376192569732666
112,0.7236559391021729
113,0.03644275665283203
114,0.027230024337768555
115,0.8660426139831543
116,0.9242782592773438
117,1.1276483535766602
118,0.03181767463684082
119,1.196305513381958
120,1.1188054084777832
121,0.0329747200012207
122,0.032103776931762695
123,0.034828901290893555
124,0.03192424774169922
125,0.03738880157470703
126,0.033278465270996094
127,0.03623676300048828
128,0.047960519790649414
129,0.03915524482727051
130,2.261836528778076
131,0.0401763916015625
132,0.05394124984741211
133,0.04167509078979492
134,0.04204893112182617
135,0.04225420951843262
136,0.042914390563964844
137,0.043168067932128906
138,0.08454704284667969
139,0.04085135459899902
140,0.03634142875671387
141,0.0436406135559082
142,0.03739023208618164
143,0.036093711853027344
144,0.035392045974731445
145,0.04343223571777344
146,0.03450274467468262
147,3.959887742996216
148,7.063604116439819
149,0.042920589447021484
150,9.024118423461914
151,15.213295698165894
152,0.1738724708557129
153,0.1145639419555664
154,0.038793325424194336
155,0.036744117736816406
156,0.04087066650390625
