,delay
0,0.9004950523376465
1,0.2020096778869629
2,0.14559340476989746
3,0.15933847427368164
4,0.2093031406402588
5,0.14372706413269043
6,0.14057374000549316
7,0.12748408317565918
8,0.13454842567443848
9,0.12650227546691895
10,0.1125950813293457
11,0.11477422714233398
12,0.12314128875732422
13,0.11582732200622559
14,0.11806464195251465
15,0.12533283233642578
16,0.11408019065856934
17,0.12621426582336426
18,0.12914681434631348
19,0.11374473571777344
20,0.11416363716125488
21,0.11737227439880371
22,0.11418986320495605
23,0.12033557891845703
24,0.10875415802001953
25,0.1163938045501709
26,0.1376347541809082
27,0.1158442497253418
28,0.1122744083404541
29,0.11160135269165039
30,0.10802292823791504
31,0.11284470558166504
32,0.10732269287109375
33,0.10381054878234863
34,0.11325430870056152
35,0.11655974388122559
36,0.11594796180725098
37,0.11396980285644531
38,0.11651253700256348
39,0.11697626113891602
40,0.11434340476989746
41,0.11852598190307617
42,0.1114346981048584
43,0.12522172927856445
44,0.11435747146606445
45,0.11587905883789062
46,0.11079216003417969
47,0.11294031143188477
48,0.11801290512084961
49,0.19872045516967773
50,0.17832517623901367
51,0.12082505226135254
52,0.1172645092010498
53,0.13000249862670898
54,0.11043810844421387
55,0.11086225509643555
56,0.11827754974365234
57,0.1100161075592041
58,0.10662245750427246
59,0.11398792266845703
60,0.11392021179199219
61,0.11644530296325684
62,0.10526037216186523
63,0.10792326927185059
64,0.10882329940795898
65,0.10731673240661621
66,0.12282776832580566
67,0.10959196090698242
68,0.12050724029541016
69,0.11952376365661621
70,0.11729884147644043
71,0.10811305046081543
72,0.11503410339355469
73,0.11880326271057129
74,0.10995912551879883
75,0.12015676498413086
76,0.11870026588439941
77,0.11494874954223633
78,0.11830854415893555
79,0.12952923774719238
80,0.11121582984924316
81,0.10782718658447266
82,0.14388132095336914
83,0.11145877838134766
84,0.11966133117675781
85,0.1199183464050293
86,0.10716009140014648
87,0.11039018630981445
88,0.10636401176452637
89,0.11613774299621582
90,0.10843348503112793
91,0.11245346069335938
92,0.11435914039611816
93,0.14166665077209473
94,0.12781143188476562
95,0.12810277938842773
96,0.1419227123260498
97,0.1421346664428711
98,0.24578022956848145
99,0.17655682563781738
100,0.12710070610046387
101,0.13109850883483887
102,0.12668180465698242
103,0.1444857120513916
104,0.11450791358947754
105,0.11324763298034668
106,0.10834836959838867
107,0.10989499092102051
108,0.11942195892333984
109,0.11803078651428223
110,0.10999655723571777
111,0.1120152473449707
112,0.1112220287322998
113,0.1072697639465332
114,0.10842537879943848
115,0.1071925163269043
116,0.13266253471374512
117,0.1069791316986084
118,0.10908079147338867
119,0.10964012145996094
120,0.16643333435058594
121,0.11804747581481934
122,0.11777091026306152
123,0.12741899490356445
124,0.10306811332702637
125,0.10655379295349121
126,0.12197518348693848
127,0.10983014106750488
128,0.10831212997436523
129,0.11904096603393555
130,0.12341713905334473
131,0.10269951820373535
132,0.11106300354003906
133,0.11390161514282227
134,0.11394715309143066
135,0.11120009422302246
136,0.11036229133605957
137,0.12097024917602539
138,0.11819696426391602
139,0.11989426612854004
140,0.1192634105682373
141,0.11169767379760742
142,0.10516619682312012
143,0.09436273574829102
144,0.11461019515991211
145,0.1199946403503418
146,0.12115216255187988
147,0.1163930892944336
148,0.11379766464233398
149,0.11959195137023926
150,0.1117856502532959
151,0.10555720329284668
152,0.19849634170532227
153,0.12673020362854004
154,0.11049413681030273
155,0.1127464771270752
156,0.13344383239746094
157,0.12321639060974121
158,0.10582637786865234
159,0.10367703437805176
160,0.19646310806274414
161,0.16803383827209473
162,0.11110949516296387
163,0.10785579681396484
164,0.1220850944519043
165,0.13180184364318848
166,0.2619295120239258
167,0.14283490180969238
168,0.14917254447937012
169,0.13598132133483887
170,0.1382293701171875
171,0.12254691123962402
172,0.14287376403808594
173,0.14919829368591309
174,0.15778064727783203
175,0.13834786415100098
176,0.13305282592773438
177,0.1424872875213623
178,0.13289260864257812
179,0.15720868110656738
180,0.1412055492401123
181,0.15008831024169922
182,0.14317107200622559
183,0.143402099609375
184,0.13860607147216797
185,0.16094017028808594
186,0.13020682334899902
187,0.13905596733093262
188,0.2624976634979248
189,0.18438291549682617
190,0.14949989318847656
191,0.149430513381958
192,0.17008471488952637
193,0.14974284172058105
194,0.15576171875
195,0.15080499649047852
196,0.15027236938476562
197,0.13822650909423828
198,0.1412363052368164
199,0.1553497314453125
200,0.14353489875793457
201,0.13947677612304688
202,0.14797544479370117
203,0.16335821151733398
204,0.1456143856048584
205,0.15477228164672852
206,0.1440577507019043
207,0.15205764770507812
208,0.1382598876953125
209,0.14701604843139648
210,0.13977622985839844
211,0.158827543258667
212,0.1445930004119873
213,0.14092564582824707
214,0.1457979679107666
215,0.16973257064819336
216,0.15727663040161133
217,0.2241809368133545
218,0.17395305633544922
219,0.1600654125213623
220,0.1727004051208496
221,0.1516566276550293
222,0.1585676670074463
223,0.18390107154846191
224,0.16115546226501465
225,0.14301705360412598
226,0.1407928466796875
227,0.14937853813171387
228,0.15318560600280762
229,0.1538553237915039
230,0.15903186798095703
231,0.15327215194702148
232,0.1417686939239502
233,0.1590735912322998
234,0.15233922004699707
235,0.15868520736694336
236,0.14719176292419434
237,0.1510176658630371
238,0.14937353134155273
239,0.14224648475646973
240,0.14589142799377441
241,0.15209197998046875
242,0.15514707565307617
243,0.15999817848205566
244,0.14744901657104492
245,0.14390039443969727
246,0.16371369361877441
247,0.15355730056762695
248,0.15923476219177246
249,0.24407124519348145
